invoeden_EURMWh,afnemen_EURMWh,imbalance_demand,imbalance_supply
29.8,29.8,0,-4358
31.35,31.35,0,-34058
19.66,19.66,33057,0
22.06,22.06,0,-575
27.48,172.02,0,-42602
21.89,171.02,0,-1696
18.18,18.18,46389,0
15.39,15.39,64269,0
4.35,36.71,12371,0
39.98,39.98,0,-18312
34.91,34.91,0,-9644
175.02,175.02,0,-75250
363.11,363.11,0,-187455
230.1,230.1,0,-73764
23.77,36.28,0,-26772
32.61,32.61,0,-7915
31.35,31.35,0,-26467
44.95,44.95,0,-34296
31.35,31.35,0,-20525
31.35,31.35,0,-26505
36.28,36.28,3471,0
24.17,24.17,53532,0
17.59,17.59,58899,0
14.47,14.47,41157,0
24.41,36.42,0,-17520
18.87,31.35,21191,0
14.77,14.77,44103,0
21.41,21.41,13166,0
21.41,21.41,58588,0
15.7,15.7,49679,0
10.28,10.28,49912,0
4.35,4.35,67210,0
4.35,4.35,65845,0
10.36,10.36,75278,0
17.59,17.59,86468,0
19.39,19.39,81838,0
9.51,9.51,38443,0
4.35,4.35,46996,0
29.4,29.4,18157,0
31.65,31.65,0,-10950
-9.42,-9.42,75116,0
25.83,25.83,40255,0
32.38,32.38,0,-32764
36.74,36.74,0,-93825
28.36,28.36,53854,0
22.9,22.9,49765,0
60.5,60.5,0,-18651
173.12,173.12,0,-76845
24.86,24.86,15373,0
22.9,45.5,0,-23449
45.5,45.5,0,-32218
45.5,45.5,0,-26768
172.12,172.12,0,-49955
40.99,40.99,0,-26755
35.25,35.25,0,-986
25.5,25.5,24495,0
25.5,32.81,0,-37478
26.78,26.78,0,-10467
33.9,33.9,0,-25588
27.79,27.79,10285,0
33.21,33.21,0,-112192
33.77,33.77,0,-78422
33.9,33.9,0,-43566
28.36,28.36,2993,0
60.5,60.5,0,-151439
33.18,33.18,0,-78963
33.72,33.72,0,-29127
25.5,25.5,0,-25234
25.78,25.78,2475,0
31.47,31.47,0,-32246
33.73,33.73,0,-48524
31.4,31.4,0,-95394
33.79,33.79,0,-20431
33.74,33.74,0,-55057
33.73,33.73,0,-44609
33.68,33.68,0,-71267
15.25,15.25,45806,0
25.78,25.78,20158,0
30.71,30.71,7938,0
23.79,23.79,3896,0
-119.61,-119.61,19713,0
27.79,27.79,23888,0
26.7,26.7,4454,0
45.5,45.5,0,-21581
25.5,25.5,5601,0
25.5,25.5,29160,0
25.5,25.5,83868,0
25.5,25.5,139894,0
26.78,26.78,0,-57961
23.79,23.79,30249,0
25.5,25.5,39639,0
10.5,10.5,75361,0
23.79,35.79,0,-19006
27.79,27.79,11938,0
26.78,26.78,13994,0
29.03,29.03,0,-10235
28.94,28.94,18788,0
27.79,27.79,3926,0
32.79,32.79,0,-28565
27.8,27.8,0,-31542
25.5,25.5,61944,0
-20.14,-20.14,95390,0
-75.59,-75.59,64234,0
-6.25,-6.25,102535,0
-14.78,38.75,4100,0
17.63,35.55,15843,0
-23.67,-23.67,65384,0
-134.1,-134.1,116947,0
25.5,25.5,1899,0
22.84,22.84,27455,0
22.59,22.59,32652,0
10.5,10.5,0,-77167
-150.03,-150.03,166143,0
32.05,32.05,0,-22890
19.28,29.5,0,-15343
19.54,19.54,0,-13342
22.48,22.48,26983,0
27.94,27.94,0,-19515
27.95,27.95,0,-24934
22.48,22.48,0,-10292
19.12,19.12,35370,0
10.5,10.5,28493,0
13.24,30.48,0,-36074
26.48,26.48,0,-18811
26.48,26.48,36224,0
19.12,19.12,23512,0
19.12,19.12,23930,0
10.5,10.5,27345,0
19.12,19.12,24928,0
19.12,19.12,7402,0
22.48,22.48,0,-1
13.24,34.68,0,-25148
22.48,22.48,64501,0
27.95,27.95,24577,0
35.65,35.65,0,-27026
31.02,31.02,0,-1857
-77.24,-77.24,67095,0
-32.53,-32.53,58071,0
15.48,15.48,53382,0
-30.94,-30.94,72457,0
-13.03,-13.03,32461,0
-130.0,-130.0,85572,0
-9.9,-9.9,43248,0
35.01,35.01,8456,0
22.9,22.9,28263,0
26.44,26.44,0,-137
28.92,28.92,0,-21692
29.6,29.6,0,-45934
29.78,29.78,0,-16434
26.44,26.44,14269,0
26.44,26.44,18338,0
26.44,26.44,16668,0
28.94,35.93,0,-59251
26.44,26.44,0,-3793
30.59,30.59,28790,0
30.68,30.68,69590,0
29.81,29.81,0,-40961
29.81,29.81,0,-10960
29.81,29.81,11318,0
29.81,29.81,0,-1549
27.15,27.15,15230,0
23.76,23.76,35547,0
26.37,26.37,19509,0
26.44,26.44,0,-1427
23.76,23.76,24698,0
34.75,34.75,0,-30352
35.93,35.93,0,-29953
46.37,46.37,0,-53909
26.37,31.25,17102,0
30.49,30.49,0,-4493
35.93,35.93,0,-57803
72.02,72.02,0,-105812
26.37,35.02,25413,0
28.92,32.7,0,-5179
61.37,61.37,0,-31944
21.35,21.35,0,-3128
-60.07,-60.07,95212,0
22.66,22.66,52983,0
23.76,23.76,43951,0
23.85,23.85,22518,0
6.64,6.64,75608,0
28.95,28.95,35286,0
-2.77,-2.77,71329,0
20.77,20.77,76007,0
26.37,64.64,0,-52998
28.95,28.95,780,0
28.98,39.61,0,-10247
26.37,26.37,40813,0
29.81,29.81,5949,0
29.43,29.43,7251,0
26.37,26.37,23152,0
26.44,26.44,3871,0
26.37,30.49,11895,0
26.37,31.81,1177,0
23.76,23.76,19420,0
29.13,51.02,0,-35914
61.37,61.37,4207,0
173.02,173.02,0,-14363
28.32,28.32,68332,0
61.37,61.37,0,-30070
61.37,61.37,2717,0
33.75,33.75,0,-9868
19.34,19.34,15754,0
19.34,19.34,42078,0
17.94,30.64,10290,0
19.36,30.99,4072,0
15.4,15.4,25084,0
11.37,11.37,67400,0
13.38,13.38,100178,0
28.81,28.81,55017,0
16.68,16.68,38111,0
19.41,19.41,49169,0
20.78,20.78,12903,0
28.1,28.1,35954,0
18.38,18.38,59741,0
13.38,13.38,73904,0
28.1,28.1,20190,0
13.38,13.38,21381,0
18.38,18.38,17463,0
10.0,10.0,10825,0
10.0,10.0,0,-27648
28.14,28.14,0,-25715
18.38,18.38,0,-17846
18.38,18.38,0,-16171
18.38,18.38,0,-47936
18.38,18.38,0,-46240
28.11,28.11,0,-28618
28.1,28.1,0,-44403
26.88,26.88,6349,0
28.49,28.49,0,-27848
61.37,61.37,0,-66755
61.37,61.37,0,-56519
34.54,34.54,0,-18872
39.67,39.67,0,-26019
62.73,62.73,0,-41262
252.94,252.94,0,-60224
-46.25,-46.25,58547,0
-59.72,-59.72,46424,0
26.77,26.77,3790,0
30.81,30.81,0,-16198
10.25,10.25,67357,0
15.44,15.44,48228,0
26.77,26.77,35412,0
21.42,21.42,43745,0
26.77,26.77,52356,0
29.71,29.71,55802,0
29.71,29.71,60531,0
29.71,29.71,83442,0
29.48,29.48,117150,0
14.62,14.62,116906,0
29.04,29.04,112641,0
11.77,11.77,115598,0
-18.76,-18.76,26243,0
22.81,22.81,26759,0
18.3,18.3,46120,0
18.3,18.3,58240,0
22.81,22.81,36887,0
22.81,22.81,58619,0
22.81,22.81,59258,0
18.54,18.54,63238,0
37.72,37.72,0,-6705
30.03,30.03,0,-3911
26.81,26.81,14571,0
22.81,22.81,26888,0
18.3,18.3,59846,0
18.3,18.3,39344,0
26.77,26.77,35564,0
22.62,22.62,52193,0
11.77,11.77,60756,0
25.86,25.86,24468,0
22.81,22.81,14582,0
28.04,28.04,4864,0
19.01,19.01,44517,0
28.39,28.39,11839,0
28.13,28.13,7114,0
46.77,46.77,0,-35670
-17.46,35.69,44178,0
26.77,26.77,14950,0
26.77,26.77,68468,0
30.03,30.03,107609,0
11.77,11.77,36565,0
25.86,25.86,28880,0
22.81,22.81,45014,0
19.01,19.01,60488,0
26.81,34.97,0,-11171
26.81,26.81,181,0
26.81,26.81,2509,0
26.77,26.77,8322,0
30.03,30.03,0,-4742
30.81,30.81,0,-19385
28.24,28.24,0,-2802
34.54,34.54,0,-49129
26.77,26.77,36237,0
26.77,26.77,10732,0
22.67,22.67,34453,0
26.77,37.04,0,-10172
30.81,30.81,0,-14850
26.81,30.81,2014,0
26.81,26.81,27480,0
21.93,21.93,30995,0
21.1,30.97,8064,0
22.81,29.43,34645,0
22.81,22.81,59699,0
-117.31,-117.31,60537,0
21.7,21.7,29322,0
26.81,26.81,0,-2349
21.7,21.7,3590,0
21.7,21.7,7366,0
24.03,60.83,0,-49638
86.35,86.35,0,-64591
37.04,37.04,0,-16992
26.81,26.81,0,-3092
26.81,26.81,75780,0
28.39,28.39,50626,0
28.4,28.4,53632,0
20.0,20.0,76373,0
31.45,31.45,0,-23104
29.44,30.81,0,-9158
31.68,31.68,0,-20872
27.8,35.22,0,-13378
26.64,26.64,34380,0
21.7,21.7,48415,0
11.77,11.77,61605,0
25.79,25.79,38770,0
26.81,26.81,32496,0
-70.93,-70.93,79003,0
21.7,21.7,56324,0
-37.82,-37.82,73892,0
22.14,22.14,121714,0
29.45,29.45,111327,0
29.71,29.71,84833,0
29.75,29.75,61040,0
28.94,28.94,124974,0
22.14,22.14,113835,0
29.86,29.86,95608,0
29.84,29.84,29685,0
28.82,28.82,99850,0
26.14,26.14,48409,0
29.46,29.46,27996,0
29.38,29.38,24526,0
3.33,3.33,89659,0
23.81,23.81,63438,0
26.56,26.56,71012,0
26.14,26.14,60298,0
31.96,31.96,0,-15325
27.97,27.97,27450,0
26.14,26.14,44097,0
-3.37,-3.37,72518,0
30.14,30.14,0,-42063
30.14,30.14,0,-7716
30.14,30.14,0,-28809
38.14,38.14,0,-28727
27.56,27.56,0,-52509
27.99,27.99,0,-78710
53.25,53.25,0,-70340
83.7,83.7,0,-33621
34.14,34.14,0,-14985
31.92,31.92,0,-26497
34.14,34.14,0,-36651
29.85,29.85,0,-33492
29.86,29.86,0,-3354
34.14,34.14,0,-34070
38.14,38.14,0,-45504
38.14,38.14,0,-59838
38.14,38.14,0,-54741
38.14,38.14,0,-44298
38.14,38.14,0,-36964
27.92,38.14,0,-41823
-133.05,-133.05,83486,0
3.33,3.33,46483,0
18.28,18.28,12960,0
31.99,31.99,0,-44102
26.14,30.14,19543,0
29.58,29.58,0,-7292
28.23,28.23,19247,0
29.6,29.6,46495,0
28.27,28.27,27092,0
27.96,27.96,48058,0
10.12,10.12,76115,0
10.12,10.12,34243,0
29.86,29.86,47642,0
29.58,29.58,49520,0
9.14,9.14,64903,0
3.33,3.33,21755,0
32.14,32.14,5675,0
18.28,18.28,28960,0
18.28,18.28,42813,0
26.14,26.14,74827,0
29.39,29.39,29077,0
30.14,30.14,2891,0
29.65,29.65,27041,0
29.87,29.87,0,-4749
14.64,14.64,51764,0
24.92,24.92,25976,0
29.34,29.34,35278,0
29.76,29.76,29167,0
39.53,39.53,0,-62312
31.29,31.29,0,-65545
29.6,29.6,0,-53365
25.74,25.74,0,-22775
18.14,18.14,50326,0
29.98,29.98,3972,0
22.14,22.14,28981,0
22.14,22.14,74672,0
28.06,28.06,29801,0
26.14,26.14,20474,0
22.14,22.14,25014,0
-8.0,-8.0,34298,0
18.14,18.14,2310,0
26.14,26.14,13885,0
-8.0,-8.0,37435,0
-8.5,-8.5,69855,0
28.14,28.14,51708,0
28.14,28.14,56247,0
28.14,28.14,65057,0
28.14,28.14,48307,0
26.14,26.14,88981,0
-50.29,-50.29,75396,0
20.09,20.09,54414,0
22.14,22.14,30974,0
20.54,20.54,83389,0
28.14,28.14,40508,0
30.14,30.14,999,0
34.14,34.14,0,-20083
38.08,38.08,0,-7459
13.39,13.39,18153,0
28.43,28.43,0,-10058
30.06,30.06,0,-15701
26.08,26.08,71787,0
26.08,26.08,47578,0
27.4,27.4,8408,0
28.02,28.02,14546,0
22.08,22.08,37975,0
26.08,26.08,14174,0
29.76,29.76,5268,0
30.03,30.03,11945,0
30.39,30.39,0,-3537
29.87,29.87,17502,0
30.39,30.39,0,-5470
35.7,35.7,0,-10939
27.82,30.08,0,-3711
27.75,27.75,0,-4502
30.73,30.73,0,-22675
30.69,30.69,0,-39733
34.08,34.08,0,-110308
38.08,38.08,0,-116702
38.08,38.08,0,-117166
172.12,172.12,0,-138986
103.28,103.28,0,-92684
53.2,53.2,0,-92623
172.12,172.12,0,-88972
60.32,60.32,0,-72180
38.08,38.08,0,-26001
30.66,34.08,7400,0
29.7,29.7,27362,0
28.78,28.78,48050,0
26.08,26.08,0,-5649
30.72,30.72,2061,0
30.08,30.08,0,-1107
34.08,34.08,9556,0
172.12,172.12,0,-93432
53.2,53.2,0,-23840
34.08,34.08,0,-16731
30.08,30.08,0,-6502
30.65,30.65,0,-12446
38.08,38.08,0,-34581
53.2,53.2,0,-37591
34.96,34.96,0,-93738
26.08,26.08,0,-2211
26.08,26.08,0,-1091
28.57,28.57,3768,0
22.08,22.08,46226,0
32.37,32.37,0,-40966
30.93,30.93,0,-18819
-16.07,-16.07,52967,0
18.08,18.08,21903,0
-36.74,-36.74,69044,0
22.59,22.59,27354,0
20.25,20.25,34653,0
18.08,18.08,28397,0
24.77,24.77,110196,0
23.31,23.31,41545,0
19.17,19.17,38546,0
26.48,26.48,14539,0
51.46,51.46,0,-17047
36.96,36.96,0,-26711
30.08,30.08,235,0
29.73,29.73,30297,0
15.39,34.08,0,-7831
30.19,30.19,16559,0
26.08,26.08,68692,0
29.74,29.74,73436,0
9.58,9.58,120082,0
3.24,3.24,96190,0
-48.28,-48.28,98991,0
-114.25,-114.25,115070,0
53.2,53.2,0,-24651
62.26,62.26,0,-22824
34.71,34.71,0,-29878
38.08,38.08,0,-14330
220.0,220.0,0,-116737
29.48,29.48,0,-35984
26.08,30.08,2222,0
34.08,34.08,0,-26025
30.08,30.08,15076,0
22.08,22.08,11587,0
20.25,20.25,26086,0
29.52,29.52,42184,0
29.74,29.74,48949,0
29.79,29.79,42366,0
26.08,26.08,42045,0
17.21,17.21,32182,0
-67.28,-67.28,78145,0
22.08,22.08,50490,0
22.08,22.08,40648,0
26.08,26.08,1100,0
-7.99,-7.99,131781,0
26.08,26.08,113275,0
-21.08,-21.08,86011,0
-47.41,-47.41,54013,0
59.29,59.29,0,-37398
35.4,35.4,0,-12956
29.16,42.52,0,-28216
53.2,53.2,0,-46259
22.64,22.64,0,-26594
0.96,0.96,45270,0
31.87,31.87,0,-31758
40.23,40.23,0,-62030
225.47,225.47,0,-104582
225.47,225.47,0,-36607
28.31,38.08,0,-11246
72.04,72.04,0,-80644
20.03,20.03,1292,0
18.08,18.08,27535,0
30.3,30.3,15952,0
31.69,31.69,16691,0
30.0,30.0,10200,0
30.0,30.0,21947,0
30.0,30.0,9562,0
30.08,30.08,7476,0
177.02,177.02,0,-60194
41.56,41.56,0,-27144
35.82,35.82,0,-18778
38.08,38.08,0,-28284
168.0,168.0,0,-75309
52.5,52.5,0,-17120
28.37,28.37,16565,0
41.44,41.44,0,-25179
30.89,34.08,4523,0
22.08,22.08,44002,0
21.45,21.45,56106,0
22.08,22.08,0,-7131
224.12,224.12,0,-39168
29.25,40.91,48533,0
30.35,30.35,47060,0
30.35,30.35,51006,0
26.08,26.08,62262,0
19.34,19.34,38909,0
29.86,32.13,4800,0
30.08,30.08,9911,0
3.28,3.28,96116,0
28.37,28.37,69202,0
29.89,29.89,80490,0
30.35,30.35,0,-2834
18.08,18.08,45620,0
26.08,26.08,0,-6022
26.08,26.08,4799,0
29.88,29.88,57511,0
25.88,25.88,0,-83752
26.15,26.15,0,-74609
26.08,26.08,0,-62325
26.08,26.08,0,-50239
26.08,30.89,0,-74413
26.08,30.08,0,-44100
24.96,24.96,0,-34577
24.96,24.96,0,-47596
34.08,34.08,0,-88820
29.97,29.97,0,-65100
28.27,28.27,0,-41093
26.29,26.29,0,-45839
52.25,52.25,0,-65190
25.98,32.89,10483,0
22.83,22.83,19563,0
21.45,21.45,43271,0
74.35,74.35,0,-28715
26.08,102.06,3646,0
26.08,34.08,0,-3617
20.32,20.32,60626,0
53.2,53.2,12398,0
91.73,91.73,0,-1664
40.42,40.42,0,-4978
53.2,53.2,0,-37121
22.78,22.78,73862,0
29.02,29.02,18332,0
27.48,27.48,5621,0
29.79,29.79,0,-1785
38.08,38.08,0,-36557
38.08,38.08,0,-38860
36.15,36.15,0,-40685
53.28,53.28,0,-67052
41.0,41.0,0,-55121
53.28,53.28,0,-61636
45.56,45.56,0,-31233
35.28,35.28,0,-36894
16.83,16.83,52443,0
22.08,31.19,0,-15201
34.08,34.08,0,-15928
22.08,22.08,0,-7813
18.08,18.08,71559,0
28.15,28.15,40255,0
28.14,28.14,42679,0
22.08,22.08,36026,0
-150.78,-150.78,123801,0
-10.88,-10.88,59716,0
-8.34,-8.34,15920,0
22.08,38.08,5948,0
22.38,22.38,62968,0
28.7,28.7,30050,0
34.38,34.38,0,-6760
28.84,31.13,0,-14929
-47.78,-47.78,68553,0
20.67,20.67,33332,0
40.67,40.67,0,-25963
26.38,26.38,11238,0
26.38,26.38,20305,0
29.11,29.11,2945,0
34.64,34.64,0,-28631
53.58,53.58,0,-62375
82.64,82.64,0,-69879
46.23,46.23,0,-70482
52.31,52.31,0,-69779
149.12,149.12,0,-90770
53.58,53.58,0,-46773
103.71,103.71,0,-72885
106.12,106.12,0,-80949
58.56,58.56,0,-66940
225.01,225.01,0,-120320
103.71,103.71,0,-99617
77.09,77.09,0,-70401
43.12,43.12,0,-59368
224.14,224.14,0,-94369
26.38,26.38,1751,0
28.47,28.47,14133,0
29.87,29.87,25410,0
96.34,96.34,0,-56287
26.38,30.38,29394,0
26.38,26.38,67862,0
27.49,27.49,61613,0
34.97,34.97,0,-35277
30.38,30.38,0,-4250
29.87,29.87,3843,0
29.87,29.87,7098,0
34.38,34.38,0,-24582
29.87,29.87,6289,0
30.38,30.38,9212,0
34.38,34.38,0,-4270
29.87,29.87,95481,0
29.87,29.87,94505,0
29.78,29.78,62682,0
29.99,29.99,0,-21846
22.38,30.35,107842,0
25.38,25.38,88293,0
27.28,27.28,105086,0
26.38,26.38,113704,0
29.64,29.64,58167,0
29.87,29.87,94306,0
14.52,14.52,104320,0
26.38,26.38,90232,0
18.38,18.38,145842,0
3.58,3.58,102361,0
-2.13,-2.13,96712,0
-33.71,-33.71,21675,0
18.38,18.38,51486,0
23.23,23.23,35904,0
14.43,14.43,59733,0
18.38,18.38,56325,0
23.87,23.87,0,-209
18.38,18.38,23745,0
7.22,7.22,44371,0
18.38,18.38,36101,0
30.33,30.33,0,-22898
26.38,26.38,14910,0
29.47,29.47,16153,0
30.21,30.21,46476,0
34.59,34.59,0,-16283
38.38,38.38,0,-35816
31.13,31.13,0,-16200
30.38,30.38,0,-2470
28.97,28.97,139403,0
28.97,28.97,33853,0
31.61,31.61,0,-23586
25.16,25.16,5301,0
21.18,21.18,34077,0
25.16,25.16,18000,0
21.15,21.15,69316,0
14.64,14.64,75656,0
30.64,30.64,0,-13004
17.35,17.35,9433,0
17.92,17.92,0,-1389
2.35,2.35,30712,0
17.35,17.35,0,-3352
2.35,2.35,22660,0
2.35,2.35,34903,0
-8.36,-8.36,32457,0
17.35,17.35,28376,0
2.35,2.35,37912,0
-9.0,-9.0,47097,0
-12.38,-12.38,51493,0
17.35,17.35,23149,0
29.16,29.16,724,0
37.16,37.16,0,-32138
29.53,29.53,0,-34929
2.22,2.22,41190,0
19.21,19.21,6647,0
17.79,17.79,11569,0
17.22,17.22,7481,0
-53.18,-53.18,40753,0
-9.78,-9.78,50033,0
17.22,17.22,31946,0
16.92,16.92,57673,0
217.61,217.61,0,-98194
239.37,239.37,0,-116309
278.27,278.27,0,-166367
21.29,227.85,0,-5206
29.15,29.15,0,-5819
29.03,29.03,0,-22762
60.7,60.7,0,-54388
89.71,89.71,0,-74383
28.4,28.4,0,-9001
28.09,37.03,0,-11526
37.54,37.54,0,-8113
25.03,25.03,48473,0
9.26,9.26,89828,0
3.41,3.41,81463,0
17.03,17.03,66176,0
17.03,17.03,44632,0
27.42,27.42,332,0
52.25,52.25,0,-30439
39.03,39.03,0,-39452
39.03,39.03,0,-45053
35.07,35.07,0,-31062
57.09,57.09,0,-69495
42.56,42.56,0,-51619
27.41,29.85,0,-14880
52.25,52.25,0,-45620
30.66,30.66,0,-4120
27.91,27.91,3020,0
29.87,30.07,0,-7672
29.03,29.03,14778,0
29.9,29.9,19765,0
29.03,29.03,17622,0
223.61,223.61,0,-117676
340.3,340.3,5435,0
27.42,240.3,12701,0
63.41,63.41,0,-45385
226.15,226.15,0,-102932
17.48,52.25,27216,0
52.25,52.25,0,-39362
102.35,102.35,0,-75379
233.34,233.34,0,-75822
9.21,37.03,8219,0
29.08,29.08,0,-6820
37.03,37.03,0,-25011
37.03,37.03,0,-36081
29.04,29.04,0,-4498
29.05,30.39,0,-17340
29.03,29.03,4342,0
27.71,27.71,23093,0
28.4,28.4,64232,0
17.03,17.03,41788,0
17.03,17.03,38753,0
17.03,17.03,45020,0
21.03,21.03,23105,0
27.54,27.54,25197,0
27.42,27.42,18015,0
17.03,17.03,47421,0
26.7,37.03,0,-7118
28.4,28.4,5554,0
33.03,33.03,1105,0
29.15,35.13,2027,0
25.03,25.03,14110,0
29.88,29.88,9049,0
29.06,29.06,9447,0
29.09,29.09,11677,0
29.17,29.17,40707,0
29.17,29.17,28486,0
26.14,26.14,40781,0
17.47,17.47,46113,0
30.95,30.95,0,-7336
30.6,30.6,18668,0
30.62,30.62,38100,0
28.45,28.45,39914,0
27.72,27.72,0,-4030
27.72,27.72,2136,0
28.3,28.3,18238,0
27.22,27.22,33388,0
26.95,26.95,14147,0
27.14,27.14,15682,0
27.16,27.16,7938,0
27.17,27.17,21452,0
101.02,101.02,0,-78124
174.12,174.12,0,-56439
31.06,31.06,0,-31394
29.07,30.98,0,-34756
14.25,14.25,57362,0
28.0,28.0,11975,0
28.0,28.0,13237,0
27.72,27.72,0,-2194
24.78,24.78,108893,0
28.15,28.15,92701,0
23.86,23.86,89551,0
-47.97,-47.97,80159,0
-26.84,-26.84,39997,0
23.86,23.86,43267,0
28.18,28.18,39641,0
28.16,28.16,45081,0
1.1,1.1,37018,0
15.86,15.86,12333,0
19.86,19.86,21125,0
29.53,29.53,10989,0
23.86,23.86,12411,0
18.22,18.22,28856,0
29.09,29.09,4026,0
24.02,24.02,252,0
39.6,39.6,0,-141701
27.86,27.86,0,-108486
27.86,27.86,0,-89927
29.15,29.15,0,-26996
25.43,35.86,0,-75401
35.86,35.86,0,-29233
29.67,29.67,0,-14023
33.53,33.53,0,-20149
33.89,33.89,0,-49572
29.68,29.68,0,-57594
31.86,31.86,0,-34323
27.86,27.86,0,-1088
28.82,28.82,20425,0
29.6,29.6,0,-5675
31.26,31.26,0,-10396
31.39,31.39,0,-21204
27.86,27.86,0,-10222
31.86,31.86,0,-32064
36.78,36.78,0,-47383
31.86,31.86,0,-33727
29.16,29.16,4497,0
29.17,29.17,23194,0
23.86,23.86,24216,0
23.86,23.86,10297,0
19.86,19.86,30284,0
18.36,18.36,22083,0
23.86,23.86,3087,0
27.86,27.86,0,-44735
28.52,28.82,24468,0
29.21,29.21,0,-1767
30.28,30.28,0,-5262
35.86,35.86,1150,0
35.86,35.86,0,-85759
28.82,28.82,0,-44261
28.82,28.82,0,-17754
23.86,23.86,21239,0
29.78,29.78,12228,0
28.82,28.82,5360,0
13.99,13.99,33016,0
19.86,19.86,34428,0
19.86,19.86,31155,0
19.86,19.86,35986,0
19.86,19.86,36626,0
15.86,15.86,53649,0
28.82,33.07,0,-11608
27.86,27.86,444,0
29.73,29.73,7785,0
31.86,31.86,0,-13539
36.68,36.68,0,-7420
27.86,27.86,2092,0
29.18,29.18,14985,0
23.86,23.86,0,-21578
-150.78,-150.78,126754,0
1.1,1.1,60824,0
15.86,15.86,46371,0
-36.9,-36.9,69162,0
10.03,10.03,31269,0
28.64,28.64,14943,0
28.71,28.71,0,-3588
15.58,15.58,27914,0
23.58,50.71,0,-48465
31.21,31.21,0,-17565
31.58,31.58,0,-20897
28.12,28.12,0,-5912
31.58,31.58,0,-45270
31.22,31.22,0,-32327
28.01,28.01,0,-23161
28.46,28.46,0,-20174
23.58,23.58,4410,0
28.01,28.01,10097,0
28.01,28.01,13538,0
28.0,28.0,32364,0
28.01,28.01,15558,0
28.01,28.01,25939,0
28.0,28.0,34769,0
28.0,28.0,20866,0
23.58,23.58,64293,0
15.58,15.58,41194,0
15.58,15.58,21061,0
15.58,15.58,38319,0
0.76,0.76,40693,0
0.76,0.76,50464,0
19.58,19.58,26662,0
19.58,19.58,22744,0
30.6,30.6,55880,0
19.58,19.58,104749,0
-38.21,-38.21,106618,0
25.38,25.38,69925,0
-487.65,-487.65,85224,0
-150.03,-150.03,31431,0
19.65,19.65,58604,0
15.58,15.58,72730,0
15.58,15.58,12560,0
30.6,30.6,0,-7639
25.25,25.25,0,-4987
19.92,19.92,0,-13687
19.99,19.99,57837,0
25.26,25.26,76482,0
20.08,20.08,106221,0
19.58,19.58,112103,0
25.23,31.12,0,-44546
25.22,25.22,0,-21699
25.24,25.24,7873,0
29.03,29.03,43636,0
31.01,31.01,0,-75680
19.99,19.99,0,-68957
36.05,36.05,0,-60429
50.81,50.81,0,-69141
31.13,31.13,642,0
32.89,32.89,0,-29045
36.4,36.4,0,-59442
34.3,34.3,0,-93962
28.91,28.91,20939,0
32.6,32.6,0,-15668
34.4,34.4,0,-38207
50.81,50.81,0,-87061
25.25,33.24,52131,0
19.99,19.99,1595,0
38.4,38.4,0,-42487
50.81,50.81,0,-87682
16.77,16.77,16193,0
27.58,27.58,0,-11338
34.71,34.71,0,-21371
231.52,231.52,0,-76135
25.22,35.57,39094,0
25.22,25.22,9838,0
27.58,27.58,0,-10915
31.8,31.8,12411,0
35.58,35.58,0,-67665
25.25,25.25,0,-35728
23.58,23.58,10723,0
19.58,19.58,27575,0
25.23,35.58,0,-72048
33.09,33.09,0,-47828
20.0,20.0,0,-22414
30.6,30.6,3345,0
37.48,37.48,0,-45373
30.49,30.49,7015,0
15.7,15.7,38438,0
1.94,1.94,19497,0
35.58,35.58,0,-50565
25.33,25.33,8716,0
19.58,19.58,30833,0
1.94,1.94,57550,0
27.58,27.58,4995,0
23.58,23.58,29613,0
19.58,19.58,33138,0
15.7,15.7,32287,0
31.58,31.58,1675,0
22.58,32.51,16264,0
19.58,19.58,57097,0
-150.03,-150.03,60885,0
-150.78,27.89,36731,0
23.58,29.31,10453,0
23.58,23.58,7739,0
15.76,15.76,24174,0
-2.33,-2.33,0,-7529
27.58,27.58,0,-26409
27.43,27.43,0,-11018
27.44,27.44,0,-7007
25.56,31.58,0,-24500
35.58,35.58,0,-26757
27.3,27.3,0,-2874
27.3,27.3,0,-8863
35.18,35.18,0,-8320
33.11,33.11,0,-10795
31.58,31.58,6118,0
27.2,27.2,4059,0
27.43,27.43,23582,0
27.43,27.43,47972,0
27.12,27.12,57441,0
25.86,25.86,31529,0
26.18,26.18,75477,0
27.43,27.43,50558,0
27.43,27.43,22832,0
27.43,27.43,20005,0
28.27,28.27,24907,0
27.17,27.17,35841,0
25.26,29.26,6503,0
37.26,37.26,0,-22630
41.25,41.25,0,-11441
27.33,27.33,1757,0
27.66,27.66,16873,0
28.64,28.64,0,-13599
17.45,35.61,43480,0
11.88,11.88,41060,0
27.94,27.94,0,-14972
27.89,27.89,0,-80684
33.26,33.26,0,-13904
30.37,30.37,0,-16679
28.09,28.09,0,-82056
29.26,29.26,0,-104761
29.26,29.26,0,-61733
28.22,28.22,0,-52909
28.49,28.49,0,-31827
28.49,28.49,4600,0
26.96,26.96,1006,0
24.43,24.43,26237,0
21.26,21.26,38811,0
29.26,29.26,16752,0
33.16,33.16,0,-62381
35.66,35.66,0,-66144
104.71,104.71,0,-60277
37.26,37.26,0,-32343
102.45,102.45,0,-76798
225.01,225.01,0,-31712
25.26,27.89,0,-976
30.34,30.34,0,-24545
29.26,29.26,33634,0
27.6,27.6,56530,0
